MAC,Timestamp,Signal Quality,Channel Frequency
0c:23:69:b0:0e:26,1677679903.1365795,59,2412
0c:23:69:b0:0e:26,1677679903.1568491,59,2412
0c:23:69:b0:0e:26,1677679903.1615124,59,2412
0c:23:69:b0:0e:26,1677679903.1698265,59,2412
0c:23:69:b0:0e:26,1677679903.2321725,59,2412
0c:23:69:b0:0e:26,1677679903.3135414,72,2412
8a:cd:3f:99:48:3a,1677679904.4772935,54,2412
8a:cd:3f:99:48:3a,1677679904.4974554,59,2412
00:d0:2d:e3:92:c3,1677679904.6742914,90,2417
e6:22:63:ff:af:5a,1677679909.0322573,59,2412
e6:22:63:ff:af:5a,1677679909.0524673,54,2412
26:4b:e3:a4:64:ad,1677679909.1728466,100,2412
26:4b:e3:a4:64:ad,1677679909.1934245,54,2412
06:e4:3e:90:c8:ea,1677679910.2895863,72,2412
06:e4:3e:90:c8:ea,1677679910.3108554,77,2412
0c:23:69:b0:0e:26,1677679913.1505053,59,2412
0c:23:69:b0:0e:26,1677679913.1865954,59,2412
0a:c5:79:87:98:c8,1677679913.2151444,72,2412
0c:23:69:b0:0e:26,1677679913.2569983,59,2412
0c:23:69:b0:0e:26,1677679913.3265646,72,2412
0c:23:69:b0:0e:26,1677679913.3279123,72,2412
a6:12:b6:c6:d1:d1,1677679913.3355114,81,2412
a6:12:b6:c6:d1:d1,1677679913.3558273,72,2412
a6:7e:10:c8:46:94,1677679913.7920125,81,2427
46:c9:6c:15:26:8f,1677679913.9594202,77,2432
0e:d3:12:c1:0e:fe,1677679914.2324214,81,2442
c2:53:93:78:79:f9,1677679914.3858023,72,2452
0a:53:72:e7:34:45,1677679915.4538972,18,5240
7e:08:d6:6e:8d:cb,1677679915.9923582,15,5500
0c:23:69:b0:0e:26,1677679918.2778714,77,2412
0c:23:69:b0:0e:26,1677679918.4335313,63,2412
2e:b3:f0:b7:e1:43,1677679919.6887043,77,2412
2e:b3:f0:b7:e1:43,1677679919.7076194,72,2412
0c:23:69:b0:0e:26,1677679926.4780173,68,2412
0c:23:69:b0:0e:26,1677679926.4780483,59,2412
0c:23:69:b0:0e:26,1677679926.4985435,68,2412
0c:23:69:b0:0e:26,1677679926.5000963,63,2412
0c:23:69:b0:0e:26,1677679926.5016024,54,2412
d6:43:94:c8:3e:bb,1677679926.7979975,77,2412
d6:43:94:c8:3e:bb,1677679926.8182514,72,2412
c6:5a:7a:0c:52:2c,1677679928.9487414,77,2412
66:7b:a4:8d:14:a5,1677679931.4777114,86,2422
66:7b:a4:8d:14:a5,1677679931.5211623,68,2427
66:7b:a4:8d:14:a5,1677679931.5848494,72,2427
66:7b:a4:8d:14:a5,1677679931.6268163,77,2427
ea:23:d9:95:cf:a0,1677679932.7131484,86,2472
32:0f:ea:ce:c4:5d,1677679932.8108704,21,5180
f6:17:54:0d:54:7e,1677679933.0185044,27,5220
b2:65:12:e5:b6:40,1677679933.0908453,15,5240
b2:65:12:e5:b6:40,1677679933.1110954,15,5240
b2:1e:82:f5:65:0a,1677679933.5143085,33,5300
b2:1e:82:f5:65:0a,1677679933.5344906,18,5300
9e:5e:f5:b9:a1:cf,1677679934.4956863,21,5620
12:c9:f6:3f:03:34,1677679935.5464475,77,2412
a2:7d:21:0b:08:2d,1677679936.4231772,68,2412
96:a0:37:f2:98:85,1677679937.6737394,77,2412
56:ec:8a:d0:53:e5,1677679937.9510005,77,2412
56:ec:8a:d0:53:e5,1677679937.9755151,63,2412
