MAC,Timestamp,Signal Quality,Channel Frequency
b0:e1:7e:a9:6c:03,1677847559.7129123,68,2432
22:6d:04:06:79:d2,1677847565.9668102,77,2412
46:04:70:f1:e0:be,1677847569.4363132,72,2467
46:04:70:f1:e0:be,1677847569.471543,68,2467
da:ff:f8:48:6f:e5,1677847571.9382992,90,2412
00:d0:2d:e3:92:c3,1677847572.089375,86,2412
da:d0:b7:eb:ac:96,1677847582.9919262,90,2412
b6:b2:a8:98:68:29,1677847584.434786,77,2412
b6:b2:a8:98:68:29,1677847584.454397,86,2412
ce:e9:cb:43:22:c8,1677847586.949824,95,2457
ce:59:86:f5:61:07,1677847589.7033663,72,2412
b2:04:0b:4a:39:17,1677847589.938646,86,2412
8e:2d:3f:13:af:15,1677847589.943687,86,2412
52:d7:d1:c8:ba:0d,1677847590.168183,86,2412
f8:0f:f9:52:3a:31,1677847591.0077283,86,2412
f8:0f:f9:52:3a:31,1677847591.0091522,86,2412
f8:0f:f9:52:3a:31,1677847591.0102973,81,2412
f8:0f:f9:52:3a:31,1677847591.0124862,86,2412
f8:0f:f9:52:3a:31,1677847591.0135,95,2412
a6:51:00:48:8d:1c,1677847592.3429163,81,2412
00:0e:8e:91:55:3f,1677847611.960683,18,2412
82:86:ed:f3:41:a7,1677847612.584211,77,2417
82:86:ed:f3:41:a7,1677847612.625121,86,2417
82:86:ed:f3:41:a7,1677847612.7069693,81,2422
e6:06:a1:4e:79:f4,1677847613.106497,81,2437
da:a1:19:e9:9c:97,1677847613.5073292,77,2452
da:a1:19:e9:9c:97,1677847613.5796802,86,2457
26:cd:6e:be:9c:74,1677847616.4212322,86,2412
26:cd:6e:be:9c:74,1677847616.4429371,95,2412
02:9b:e4:42:f4:ba,1677847616.973112,86,2412
82:86:ed:f3:41:a7,1677847617.0194242,81,2412
02:9b:e4:42:f4:ba,1677847617.0280383,72,2412
82:86:ed:f3:41:a7,1677847617.062036,63,2412
82:86:ed:f3:41:a7,1677847617.080657,68,2412
82:86:ed:f3:41:a7,1677847617.1422231,63,2412
82:86:ed:f3:41:a7,1677847617.2137842,68,2412
56:de:b9:dd:98:39,1677847618.8374221,86,2412
f6:f8:83:98:e6:fd,1677847619.075506,95,2412
f6:f8:83:98:e6:fd,1677847619.0957122,86,2412
fe:f3:63:1b:66:45,1677847619.5777433,77,2412
fe:f3:63:1b:66:45,1677847619.635529,77,2412
92:c0:0d:16:63:ea,1677847620.5381782,77,2412
92:c0:0d:16:63:ea,1677847620.5479732,86,2412
16:a6:26:b8:1c:61,1677847620.573472,72,2412
00:0e:8e:91:55:3f,1677847620.9449651,36,2412
00:0e:8e:91:55:3f,1677847620.944993,39,2412
8a:73:6a:84:30:23,1677847625.6104522,54,2412
6e:92:02:52:6c:58,1677847625.876401,59,2412
36:f3:1f:07:fe:fb,1677847625.966621,68,2412
32:f8:d9:67:7f:2b,1677847626.2769973,100,2412
32:f8:d9:67:7f:2b,1677847626.332364,100,2412
7e:a2:72:23:9e:54,1677847627.416671,63,2412
7e:a2:72:23:9e:54,1677847627.438461,63,2412
7e:e5:3e:fe:50:a5,1677847629.6165283,77,2412
7e:e5:3e:fe:50:a5,1677847629.6689422,77,2412
c6:f2:74:05:79:fb,1677847630.3136132,63,2417
c6:f2:74:05:79:fb,1677847630.36357,59,2417
32:40:5b:95:05:7d,1677847630.479667,72,2422
aa:9d:ae:2a:f4:c8,1677847630.5521631,68,2427
aa:9d:ae:2a:f4:c8,1677847630.633703,63,2432
0e:55:b1:8d:59:80,1677847631.7251391,27,5180
0e:55:b1:8d:59:80,1677847631.745425,30,5180
92:63:60:72:36:bd,1677847635.7160993,86,2412
46:a9:40:90:ec:d3,1677847636.132509,100,2412
46:a9:40:90:ec:d3,1677847636.1582282,59,2412
e2:c6:f7:90:38:fa,1677847636.24982,81,2412
e2:c6:f7:90:38:fa,1677847636.308008,86,2412
42:b7:1b:f7:7c:1f,1677847636.771156,77,2412
82:86:ed:f3:41:a7,1677847637.0367372,100,2412
82:86:ed:f3:41:a7,1677847637.0577712,100,2412
82:86:ed:f3:41:a7,1677847637.0777671,100,2412
82:86:ed:f3:41:a7,1677847637.09786,100,2412
