MAC,Timestamp,Signal Quality,Channel Frequency
48:d6:d5:32:07:c0,1678098707.4449854,81,2427
48:d6:d5:32:07:c0,1678098707.4460776,81,2427
48:d6:d5:32:07:c0,1678098707.537493,86,2432
14:f6:d8:d3:f8:7e,1678098738.967412,72,2412
00:d0:2d:e3:92:c3,1678098752.924255,81,2472
00:d0:2d:e3:92:c3,1678098752.9435742,100,2472
00:d0:2d:e3:92:c3,1678098760.5028312,86,2417
00:d0:2d:e3:92:c3,1678098760.5458922,81,2422
00:d0:2d:e3:92:c3,1678098760.5663917,86,2422
00:d0:2d:e3:92:c3,1678098778.3619063,81,2422
00:d0:2d:e3:92:c3,1678098778.4262419,100,2427
00:d0:2d:e3:92:c3,1678098786.3402784,81,2412
c2:81:a7:a6:22:11,1678098788.8305824,36,5220
c2:81:a7:a6:22:11,1678098788.8321157,27,5220
c2:81:a7:a6:22:11,1678098788.8321505,27,5220
c2:81:a7:a6:22:11,1678098788.867263,39,5240
c2:81:a7:a6:22:11,1678098788.86729,45,5240
c2:81:a7:a6:22:11,1678098788.8874474,36,5240
c2:81:a7:a6:22:11,1678098788.9717736,36,5260
c2:81:a7:a6:22:11,1678098788.9718015,42,5260
c2:81:a7:a6:22:11,1678098788.9732885,39,5260
c2:81:a7:a6:22:11,1678098788.991983,39,5260
c2:81:a7:a6:22:11,1678098788.992008,42,5260
c2:81:a7:a6:22:11,1678098789.9180045,27,5580
c2:81:a7:a6:22:11,1678098789.9180734,36,5580
c2:81:a7:a6:22:11,1678098789.9189825,36,5580
00:d0:2d:e3:92:c3,1678098794.4004376,81,2412
00:d0:2d:e3:92:c3,1678098794.421553,81,2412
00:d0:2d:e3:92:c3,1678098802.4610555,72,2412
00:d0:2d:e3:92:c3,1678098820.2991362,72,2412
ba:3b:ef:c8:e3:1c,1678098822.8800526,81,2432
ba:3b:ef:c8:e3:1c,1678098822.93901,86,2432
00:d0:2d:e3:92:c3,1678098828.3741262,81,2412
48:d6:d5:32:07:c0,1678098835.3552368,81,2412
48:d6:d5:32:07:c0,1678098835.356472,81,2412
48:d6:d5:32:07:c0,1678098835.357601,72,2412
00:d0:2d:e3:92:c3,1678098836.4247036,77,2412
be:50:4b:91:09:41,1678098838.1174102,86,2412
be:50:4b:91:09:41,1678098838.127558,81,2412
00:d0:2d:e3:92:c3,1678098844.4853888,72,2412
8e:16:87:c3:f9:6d,1678098847.8706007,81,2412
8e:16:87:c3:f9:6d,1678098847.9340734,72,2412
3a:1f:38:ac:98:dd,1678098855.2364533,77,2412
00:d0:2d:e3:92:c3,1678098862.2840075,72,2412
00:d0:2d:e3:92:c3,1678098862.306828,77,2412
48:d6:d5:32:07:c0,1678098899.4101226,72,2412
48:d6:d5:32:07:c0,1678098899.4113169,72,2412
48:d6:d5:32:07:c0,1678098899.412431,72,2412
3e:47:27:2f:97:d2,1678098906.6496258,72,2412
c2:dd:00:51:db:3e,1678098921.7129068,9,5200
be:cb:95:a3:72:31,1678098927.4136655,77,2412
00:d0:2d:e3:92:c3,1678098928.492889,72,2412
9c:e0:63:52:60:fc,1678098928.7634625,86,2412
22:2a:8c:60:a1:1d,1678098933.2842743,72,2412
22:2a:8c:60:a1:1d,1678098933.3044767,77,2412
00:d0:2d:e3:92:c3,1678098946.2878945,77,2412
00:d0:2d:e3:92:c3,1678098946.3052318,77,2412
00:d0:2d:e3:92:c3,1678098954.3580363,77,2412
00:d0:2d:e3:92:c3,1678098962.4223816,77,2412
00:d0:2d:e3:92:c3,1678098962.4400978,81,2412
48:d6:d5:32:07:c0,1678098963.4749823,81,2412
48:d6:d5:32:07:c0,1678098963.4761243,81,2412
48:d6:d5:32:07:c0,1678098963.4772274,86,2412
48:d6:d5:32:07:c0,1678098963.4811077,81,2412
00:d0:2d:e3:92:c3,1678098970.4967055,81,2412
00:d0:2d:e3:92:c3,1678098988.2995038,77,2412
00:d0:2d:e3:92:c3,1678098988.3137467,72,2412
0a:02:8e:e4:7d:da,1678098991.8283303,81,2447
0a:02:8e:e4:7d:da,1678098991.8476496,72,2447
6a:66:b7:aa:bb:e7,1678098995.024258,100,2412
6a:66:b7:aa:bb:e7,1678098995.0795238,100,2412
